RF:all,RF:TFBS,RF:Epi,DeepSEA,CADD
0.6041868932038835,0.5912621359223301,0.5131674757281552,0.6111650485436894,0.6189320388349515
0.6612050739957718,0.6761003267345762,0.5088410532385161,0.5969632904093792,0.5972515856236787
0.4650375939849624,0.47368421052631576,0.4363157894736842,0.5275187969924812,0.5183458646616541
0.44433198380566796,0.4382591093117409,0.4271255060728745,0.2348178137651822,0.27277327935222667
0.5525784894716934,0.5561089396040853,0.5482915143109317,0.5366284201235658,0.5563611146135418
0.5672802404207363,0.6166040570999249,0.5098797896318558,0.5377911344853494,0.5287002253944403
0.5479120879120879,0.47252747252747257,0.6228571428571429,0.5863736263736263,0.5783516483516483
0.6044003451251079,0.6134598792062123,0.6117342536669542,0.2942191544434858,0.33692838654012075
0.6052631578947368,0.6059785385794584,0.52973939703628,0.5352069494123659,0.5413898824731731
0.611822213263455,0.5901028018544647,0.48840959483975005,0.5431364644224955,0.5818383390445475
0.49245472837022136,0.48209255533199197,0.5611670020120725,0.5468812877263581,0.49124748490945674
0.5935222672064777,0.5919028340080971,0.6093117408906882,0.2663967611336032,0.3271255060728745
0.5893587123147676,0.5859734287174246,0.5313617782319877,0.5370464997445069,0.6152273888605008
0.665879574970484,0.63370720188902,0.5654832180806206,0.5819699780738742,0.620678023275426
0.532436974789916,0.5652100840336134,0.5630252100840336,0.5645378151260504,0.5495798319327732
0.5409356725146199,0.5667641325536062,0.5799220272904483,0.24658869395711502,0.29532163742690054
0.5383148404993064,0.5430536292186777,0.4481044845122515,0.5674988441978733,0.5958159963014332
0.5526064844246663,0.5705657978385251,0.44504926891290525,0.5127145581691037,0.49384138588684046
0.49315068493150693,0.49099804305283756,0.4891389432485323,0.590215264187867,0.5995107632093933
0.5161943319838056,0.5637651821862348,0.5273279352226721,0.22064777327935226,0.29048582995951416
0.6109570041608876,0.625288950531669,0.4933541377716135,0.6184697179842811,0.6559177068885806
0.6466023875114785,0.6488062442607898,0.5170339761248852,0.5841138659320477,0.557483930211203
0.5424418604651162,0.5688538205980066,0.47574750830564777,0.5617940199335548,0.5390365448504983
0.6866931479642502,0.6236345580933464,0.6385302879841113,0.34160873882820253,0.39126117179741804
0.5503236245954692,0.5792880258899678,0.4777777777777778,0.5637540453074433,0.566990291262136
0.5604448742746615,0.5307279760858098,0.46518375241779497,0.560840513451732,0.5678301389133111
0.5359275053304905,0.488272921108742,0.5520255863539445,0.5454157782515993,0.5631130063965886
0.5110356536502546,0.5517826825127334,0.5046689303904923,0.28098471986417656,0.31536502546689305
0.6151257722859664,0.6167255075022066,0.598356134157105,0.5991835834068844,0.6333848190644307
0.662356704878699,0.6651115258153381,0.5071980805118635,0.5440327023904736,0.5625610948191593
0.5348455598455599,0.5126447876447877,0.521042471042471,0.5916988416988417,0.5816602316602316
0.5671506352087115,0.5712341197822142,0.4460072595281307,0.30671506352087113,0.34936479128856623
0.5957004160887654,0.6178224687933427,0.5255201109570042,0.6112343966712899,0.595492371705964
0.6553637984119267,0.6322314049586777,0.5446443040025928,0.5947172257332685,0.6021714470912332
0.5031015037593984,0.5047932330827067,0.44022556390977446,0.5868421052631578,0.5670112781954888
0.6574898785425101,0.6323886639676114,0.6995951417004049,0.31497975708502024,0.3315789473684211
0.5395195419467264,0.5551406522280309,0.5033607169529499,0.5931043066965397,0.5847025143141648
0.6475156825649706,0.6172956287961764,0.4582793985860799,0.6215274320422184,0.6141093298815095
0.5644409937888198,0.5032608695652174,0.5798136645962733,0.5849378881987579,0.5781832298136645
0.5390350877192982,0.5517543859649123,0.507017543859649,0.3026315789473684,0.30175438596491233
0.5041608876560333,0.5621611398310428,0.38141470180305137,0.5762198966082461,0.5903416971378136
0.606269304616412,0.5805576425411136,0.5373987812004342,0.5176558978211871,0.45742549461557724
0.5066176470588235,0.5136554621848739,0.5155462184873949,0.5611344537815126,0.5331932773109245
0.5564454614797865,0.5530129672006102,0.591533180778032,0.24561403508771928,0.2479023646071701
0.5990166791137664,0.6148867313915858,0.5049788399302962,0.5826487428429176,0.6039955190440628
0.6530303030303031,0.6098255280073461,0.5913223140495868,0.5332415059687787,0.5409550045913682
0.4736394557823129,0.47304421768707483,0.5264455782312925,0.5326530612244899,0.5445578231292517
0.590595340811044,0.6039689387402933,0.6557377049180328,0.272648835202761,0.3252804141501294
0.527263490629939,0.5344885978776248,0.49508918491758863,0.5856288101151502,0.5751862722962293
0.6079712076779527,0.5797120767795254,0.4972451790633609,0.5223495956633787,0.514218430640718
0.5055238095238095,0.512,0.535047619047619,0.5737142857142857,0.5383809523809524
0.6181980374665477,0.6155218554861731,0.5446030330062444,0.28902765388046386,0.3006244424620874
0.5467617057883741,0.6160132727049281,0.40844291507926755,0.6069804596288558,0.6322969153250584
0.5497607655502393,0.541670291431057,0.48147020443671157,0.5896476729012614,0.5911700739451936
0.5396281800391389,0.6029354207436399,0.436692759295499,0.6072407045009784,0.600587084148728
0.5534290271132376,0.4944178628389154,0.4888357256778309,0.310207336523126,0.34768740031897927
0.6065676756139349,0.5949743003997716,0.5326670474014848,0.5664191890348371,0.5785265562535694
0.5925975295476762,0.6532035901537367,0.5324357948991381,0.5833999822269615,0.5576290766906602
0.5190476190476191,0.5221904761904762,0.48523809523809525,0.5491428571428572,0.5319047619047619
0.6302631578947369,0.618859649122807,0.5574561403508771,0.22719298245614034,0.3057017543859649
0.5568932038834952,0.5508252427184466,0.5166504854368932,0.5584466019417476,0.5941262135922329
0.5583047772626487,0.5531142914734932,0.48014513202983267,0.554525297319089,0.5742289860915138
0.5333976833976835,0.49642857142857144,0.5120656370656371,0.5886100386100386,0.5711389961389961
0.6606648199445984,0.6306555863342567,0.5184672206832872,0.25854108956602034,0.2936288088642659
0.5592970382204744,0.5918643234607349,0.42355905124738846,0.5654418090205235,0.5674081356765392
0.6350723140495868,0.6350292699724518,0.5487689393939394,0.6534090909090908,0.6588756887052342
0.5158834586466166,0.5179511278195489,0.5224624060150376,0.5968045112781954,0.5453007518796993
0.6472835314091681,0.6519524617996605,0.6269100169779287,0.2453310696095076,0.30560271646859083
0.6040992448759439,0.6282940360610264,0.5184157805517029,0.6071813838804131,0.5704268762521191
0.5633164489469475,0.5619834710743801,0.4844930240824669,0.5112414467253177,0.5259042033235581
0.47907563025210087,0.44756302521008406,0.4672268907563026,0.5761344537815126,0.567310924369748
0.543859649122807,0.5635964912280701,0.5548245614035088,0.26023391812865493,0.3640350877192982
0.5841423948220065,0.5857605177993528,0.5439590075512406,0.5875134843581445,0.6217637540453075
0.6347520661157025,0.6177272727272727,0.533099173553719,0.5427272727272727,0.5090495867768594
0.49875415282392027,0.5149501661129567,0.487624584717608,0.554983388704319,0.5258305647840532
0.6062200956937799,0.5746411483253588,0.6277511961722488,0.29952153110047847,0.3751196172248804
0.6513050056739377,0.6929138822342705,0.5211827007943513,0.5762198966082461,0.5813894843021057
0.6467555846493741,0.6442189673512806,0.5938139268472302,0.5980688977988707,0.6057196628753784
0.598015873015873,0.5612103174603175,0.5322420634920635,0.5831349206349207,0.575297619047619
0.6549707602339181,0.620718462823726,0.6578947368421052,0.18964076858813703,0.22639933166248957
0.5341519131924615,0.5303255282695603,0.4707595659623072,0.5634494574528841,0.6054254711593375
0.625206611570248,0.6285537190082644,0.5000826446280993,0.5962809917355373,0.5813223140495867
0.47636554621848737,0.4905462184873949,0.4372899159663866,0.6403361344537816,0.6288865546218488
0.531140350877193,0.5776315789473684,0.4855263157894737,0.22280701754385962,0.2578947368421053
0.6356765392650855,0.6224038343369792,0.546761705788374,0.5616320511244931,0.5661791815165294
0.6239669421487605,0.6328028837700017,0.4852294707227009,0.5764902409002989,0.5743801652892562
0.6141941391941392,0.5963369963369963,0.5274725274725275,0.5408424908424908,0.5455128205128205
0.601018675721562,0.5696095076400679,0.6162988115449916,0.27928692699490665,0.3073005093378608
0.6079910380881255,0.6110530246452577,0.4991038088125467,0.5144137415982075,0.528454070201643
0.6333948487523069,0.6179892481745968,0.5935569285083848,0.5566075583727834,0.528163363556126
0.4935876623376624,0.5255681818181818,0.43076298701298704,0.5858766233766234,0.5801948051948053
0.6034164358264081,0.6241920590951062,0.7040627885503231,0.27054478301015694,0.31348107109879964
0.6227266511691508,0.6126076849446191,0.4717626145220839,0.5848488992205662,0.5885409544646522
0.6122227055241408,0.6177468464549803,0.4294040887342323,0.5765985210961286,0.5648542844715094
0.5294425087108015,0.5076655052264808,0.5302264808362369,0.5519163763066203,0.5593205574912892
