RF:all,RF:TFBS,RF:Epi,DeepSEA,CADD,LS-GKM
0.6304931016862544,0.6675396014307613,0.47649463464486463,0.6146525293817068,0.6126085845682165,0.6899591211037301
0.6179387457462323,0.5608653378706855,0.4567331064657268,0.5579970831307729,0.5416140009722897,0.6094312105007291
0.4751962323390895,0.5301412872841444,0.4620094191522762,0.6174254317111459,0.5737833594976453,0.6642072213500785
0.5867126833477134,0.5582398619499569,0.5845556514236411,0.22605694564279552,0.3054357204486626,0.6190681622088007
0.6226056153240619,0.6525190238782471,0.48550249278404617,0.5571372343217004,0.6092889005510365,0.67895565468381
0.6688429752066116,0.6587603305785125,0.48545454545454547,0.6061157024793389,0.6174380165289257,0.6545454545454545
0.5208261617900172,0.5578313253012048,0.45318416523235805,0.6201376936316696,0.6052495697074011,0.6327022375215147
0.5827067669172932,0.6099624060150376,0.531484962406015,0.29887218045112784,0.3280075187969925,0.638157894736842
0.5810679611650486,0.6109570041608876,0.4969486823855756,0.5988210818307905,0.6279472954230236,0.6144244105409153
0.6115702479338843,0.6301652892561984,0.5186355533949116,0.637173877815589,0.6268432993031924,0.6178091071139199
0.41985049833887045,0.39676079734219266,0.47267441860465115,0.5237541528239202,0.5235880398671097,0.4789036544850498
0.5167464114832536,0.529665071770335,0.49904306220095696,0.22775119617224882,0.2866028708133971,0.6746411483253588
0.5868075385494003,0.6209594517418618,0.4962878355225586,0.581324957167333,0.6001142204454597,0.6720731010850942
0.586544711672393,0.6008914476738787,0.4909462345621692,0.5487974742315906,0.6092951991828396,0.5921626892004829
0.5282392026578073,0.5567275747508306,0.5392857142857143,0.567109634551495,0.5760797342192692,0.6656146179401994
0.5953326713008937,0.5734856007944389,0.5620655412115193,0.2542204568023833,0.2869910625620655,0.6355511420059583
0.6504180151024811,0.6604638619201726,0.5426105717367853,0.6256742179072277,0.6315399137001079,0.7006472491909385
0.5803597472046671,0.6336412250850753,0.4797763733592611,0.5552746718522119,0.5598930481283423,0.6377248420029169
0.5583090379008745,0.5529883381924199,0.5060495626822157,0.5256559766763849,0.5410349854227405,0.6555393586005831
0.6284029038112522,0.618421052631579,0.5698729582577131,0.28765880217785844,0.34029038112522686,0.5753176043557169
0.6121732636295742,0.5654219566840926,0.6246452576549664,0.5814040328603435,0.6781926811053025,0.5890963405526513
0.6138407047497956,0.6211515756970302,0.49436926709653983,0.5582599218962856,0.5760603033330307,0.5787848515121242
0.5365800865800866,0.4575036075036075,0.5677489177489177,0.5676767676767677,0.5652958152958152,0.6272727272727272
0.5680580762250453,0.6211433756805806,0.4768602540834846,0.28130671506352084,0.32940108892921954,0.6007259528130671
0.6267179422519229,0.6610137435380153,0.4607237422771404,0.5401588702559577,0.5363762451141092,0.5750851090656915
0.6083381065379265,0.61361590704525,0.5081417232632354,0.5792488339743065,0.5938548400294574,0.6096064151869731
0.48189823874755383,0.4934442270058709,0.4626223091976517,0.6064579256360079,0.5817025440313112,0.6522504892367906
0.6477079796264855,0.6515280135823429,0.6952461799660441,0.28438030560271643,0.33870967741935487,0.8310696095076401
0.64211340931476,0.6496411988180667,0.48072323061770084,0.628464893766709,0.6101027156324751,0.6983255944843112
0.5451101928374655,0.5631149153876427,0.3996458087367178,0.5792994883903975,0.5457497048406139,0.6294765840220387
0.557142857142857,0.5435215946843853,0.5058970099667774,0.5950166112956811,0.570265780730897,0.5867109634551495
0.6173541963015647,0.6390469416785207,0.5846372688477952,0.2830725462304409,0.31970128022759603,0.6642958748221905
0.5662314473831045,0.5644459323736191,0.44470483204999445,0.5474835397835063,0.5770003347840643,0.6430085927909831
0.5962020614727459,0.5573405144395951,0.4910855232612128,0.51490389079766,0.5566905005107252,0.6349707493732009
0.4956563706563707,0.5501930501930501,0.4828185328185328,0.527992277992278,0.5393822393822394,0.6453667953667953
0.6265664160401002,0.620718462823726,0.6695906432748538,0.2907268170426065,0.3483709273182957,0.6482873851294905
0.6128312778798216,0.5962345840986617,0.5493308842823406,0.6159800577276304,0.6393335082655471,0.6460246654421412
0.6516366877329445,0.6590098849457138,0.44656457624372065,0.5876681251012801,0.5733268514017178,0.6265597147950089
0.5807240704500979,0.5475538160469667,0.5146771037181996,0.5514677103718199,0.5013698630136987,0.6726027397260275
0.6015625,0.6361019736842105,0.520970394736842,0.265625,0.2976973684210526,0.7335526315789473
0.6749857224443174,0.6363221016561965,0.5615648201027984,0.5828669331810394,0.6719588806396345,0.7079383209594518
0.6215289256198347,0.6399586776859503,0.5430578512396693,0.5848760330578511,0.5729338842975207,0.6501652892561984
0.5213369963369963,0.479029304029304,0.563003663003663,0.6243589743589744,0.6163003663003663,0.7071428571428571
0.5921052631578947,0.5673684210526315,0.5515789473684211,0.2305263157894737,0.308421052631579,0.5894736842105264
0.6036245954692556,0.6490614886731392,0.42284789644012943,0.5822653721682849,0.6040129449838189,0.7060194174757282
0.5965289256198347,0.572396694214876,0.40057851239669423,0.5598347107438016,0.5394628099173554,0.6172727272727272
0.55,0.5353383458646617,0.4868421052631579,0.6479323308270677,0.6237781954887218,0.6206766917293233
0.5114601018675722,0.5598471986417657,0.5963497453310695,0.3242784380305603,0.32682512733446517,0.6782682512733447
0.6624007060900264,0.6626213592233009,0.5451235657546337,0.5981906443071493,0.6286407766990292,0.6844660194174756
0.6422520661157025,0.6116735537190082,0.5300103305785124,0.5497933884297521,0.553305785123967,0.6560950413223141
0.5054945054945055,0.5255494505494505,0.5213369963369964,0.6172161172161172,0.5728021978021979,0.534981684981685
0.4878240377062058,0.5435978004713276,0.49685781618224667,0.2937941869599372,0.33267871170463476,0.6064414768263943
0.6010975094976784,0.615730969466723,0.5252567890811876,0.5650766849584916,0.5575488954551849,0.6873504995075278
0.5734667246628969,0.5818616789908656,0.44397564158329705,0.5345802522836016,0.5144410613310134,0.6160069595476294
0.5395798319327731,0.5186554621848739,0.562436974789916,0.5825210084033614,0.5852941176470587,0.6090756302521008
0.5370065789473684,0.549342105263158,0.5711348684210527,0.2689144736842105,0.29851973684210525,0.6825657894736842
0.585665334094803,0.5889491719017703,0.48793546544831523,0.5683894917190178,0.6286407766990291,0.6222158766419189
0.6490876360363309,0.6108747238360199,0.46518288192455604,0.6010146469192373,0.5853448981261762,0.6576384911218394
0.5605357142857144,0.49303571428571424,0.6356249999999999,0.6205357142857142,0.6122321428571429,0.6216071428571428
0.600328947368421,0.6126644736842106,0.6241776315789473,0.2574013157894737,0.30838815789473684,0.6463815789473684
0.5496224379719525,0.605515102481122,0.4003505933117584,0.6214940668824165,0.6067961165048543,0.7091423948220066
0.584369734413865,0.6029848351119313,0.4033940463772767,0.5960442911016609,0.5861750782315656,0.6196742357377838
0.5265166340508807,0.5087084148727984,0.5306262230919765,0.5407045009784736,0.5579256360078279,0.7076320939334637
0.5291497975708501,0.6036437246963563,0.48947368421052634,0.2720647773279352,0.3408906882591093,0.7659919028340081
0.5903168114460909,0.5581246806336229,0.5399207971384774,0.5841849770056208,0.5943408277976494,0.6301737353091467
0.6000622056340532,0.6149471252110548,0.49982226961699106,0.6256998133830978,0.611348084955123,0.6209010930418555
0.5587619047619048,0.5294285714285715,0.4858095238095238,0.5914285714285714,0.5834285714285714,0.5874285714285714
0.6697177726926011,0.6857360793287566,0.5667429443173151,0.3058733790999237,0.3318077803203661,0.8161708619374524
0.6035246939636977,0.6192486281131279,0.44243351625158295,0.5716547066272688,0.5634761502743774,0.6595609962009287
0.649576573818998,0.6385062748699113,0.494949494949495,0.6621773288439955,0.6239159269462299,0.6253443526170799
0.5085537918871252,0.5074955908289243,0.5100529100529101,0.6035273368606702,0.6313932980599647,0.6257495590828924
0.5793933987511151,0.6030330062444247,0.4594112399643176,0.3148974130240856,0.39964317573595,0.607493309545049
0.6179724542786182,0.6141341160532852,0.44823888010837665,0.6102957778279521,0.6067396703544818,0.6445021449537142
0.5502532657957878,0.5048875855327468,0.48951390740247047,0.5371900826446281,0.5849995556740424,0.5788678574602328
0.4704081632653061,0.4617810760667904,0.4504638218923933,0.537847866419295,0.5564007421150279,0.5708719851576993
0.4939981532779317,0.5212373037857803,0.3887349953831949,0.2696214219759926,0.32040627885503237,0.6777469990766389
0.6000983163328009,0.6231412068329851,0.4516406538036131,0.6260292491090083,0.6665847363893327,0.664495514317316
0.6500281743050339,0.6537377911344854,0.4557193839218633,0.6415289256198347,0.6348140495867769,0.6204921111945905
0.504302925989673,0.4824440619621342,0.5580895008605852,0.5781411359724612,0.5429432013769363,0.6716006884681583
0.506265664160401,0.4979114452798663,0.49916457811194653,0.28153717627401836,0.30659983291562243,0.6532999164578113
0.6262135922330097,0.6472917731221257,0.5195452222789985,0.6200817577925396,0.6208482370975983,0.6568727644353602
0.5572337798043127,0.5553814002089864,0.5019948703334284,0.595706279091859,0.64648047876888,0.6309489883157595
0.47337662337662334,0.48181818181818187,0.5371753246753246,0.5813311688311688,0.5627435064935066,0.6451298701298701
0.5403225806451613,0.599320882852292,0.4753820033955858,0.22580645161290325,0.29286926994906626,0.7818336162988115
0.5780339805825242,0.5882281553398059,0.5750606796116505,0.5810679611650486,0.612135922330097,0.6314320388349515
0.6343236740244796,0.6073857098022807,0.5159012449000941,0.4989538654670991,0.5311225023538027,0.5693064128046867
0.5410084033613446,0.5243697478991597,0.46554621848739497,0.6134453781512605,0.6096638655462185,0.6003361344537814
0.5522501906941266,0.5701754385964912,0.4836003051106026,0.25247902364607167,0.2818459191456903,0.6689549961861174
0.5971480582524271,0.6070995145631068,0.5125,0.6228155339805825,0.6283980582524271,0.6799757281553398
0.6421331670045222,0.6210821768283175,0.45785903633244973,0.5851395602682052,0.5780445969125215,0.6023701855605801
0.5776908023483367,0.5131115459882584,0.5513698630136987,0.5682974559686889,0.5703522504892368,0.665949119373777
0.564327485380117,0.5838206627680311,0.4736842105263158,0.297270955165692,0.28460038986354774,0.652046783625731
0.6361498786407767,0.6494993932038834,0.5728155339805825,0.6407766990291262,0.6090716019417475,0.778367718446602
0.6256622165713075,0.6259094440912621,0.5085116903298721,0.5674931129476584,0.5561559652468744,0.6560712015257469
0.5709255533199195,0.5111670020120724,0.6769617706237424,0.5442655935613683,0.5600603621730382,0.5579476861167002
0.6013805004314063,0.59404659188956,0.6518550474547022,0.2519413287316652,0.3132010353753235,0.6842105263157895
0.6320151551030073,0.6347383376746388,0.5176414870944825,0.6073881127160786,0.6172744494435235,0.6844660194174758
0.6111994066539522,0.5891078618351346,0.46508794236066964,0.5137741046831956,0.49655647382920115,0.6342445433354524
0.5906307977736549,0.5166048237476809,0.6312615955473099,0.5573283858998145,0.588126159554731,0.6285714285714287
0.5882963988919667,0.6329639889196677,0.5997229916897506,0.29085872576177285,0.353185595567867,0.7139889196675899
0.5652877444772759,0.6053890530462923,0.5255382017729,0.6444350640213873,0.6172787392711412,0.7402560855494582
0.5994096812278631,0.608736717827627,0.4311294765840221,0.5922077922077922,0.5922471467926014,0.6753246753246753
0.5310975609756098,0.49999999999999994,0.5658536585365854,0.5513937282229965,0.5684668989547039,0.662369337979094
0.6851338873499537,0.6809787626962143,0.5867959372114496,0.32132963988919666,0.443213296398892,0.6722068328716528
0.6105951878429717,0.6618122977346278,0.5300408048402983,0.5612776136203743,0.5393274236668073,0.7185873082876038
0.6174668028600612,0.5817624663385643,0.5148574612313122,0.5781409601634321,0.5619370415080323,0.6251276813074567
0.5017241379310344,0.5061576354679802,0.46765188834154353,0.5566502463054187,0.5723316912972086,0.6103448275862069
0.6455108359133127,0.6420278637770898,0.6323529411764707,0.26702786377708976,0.30572755417956654,0.6470588235294118
0.5869270715737187,0.6117069315872657,0.5136599683901558,0.5932490404154437,0.6091104086701287,0.6299390381575976
0.6931224470409423,0.7022893511921724,0.4579177353472025,0.5641683290586111,0.5507267027643203,0.6598271112377696
0.5053803339517625,0.47523191094619666,0.4736549165120594,0.5638218923933209,0.5228200371057514,0.601669758812616
0.5555555555555555,0.6386800334168755,0.5430242272347535,0.23725981620718464,0.24979114452798667,0.731829573934837
0.5737995276830228,0.5963657832589871,0.474022566255576,0.569141957491472,0.5751771188664393,0.6319863552873262
0.6237872799137621,0.6027667984189724,0.5363366870283867,0.5660258713618398,0.6140406036651096,0.6306144448436939
0.55,0.542948717948718,0.609981684981685,0.5716117216117216,0.5616300366300367,0.6525641025641026
0.6422578184591914,0.6819221967963387,0.47368421052631576,0.27231121281464526,0.3135011441647597,0.7337909992372235
0.5501228213826178,0.5782547666393729,0.3941396654579483,0.5695402971107731,0.6441689086442859,0.6308340156743479
0.6228137612915626,0.563713242360177,0.49457044013069384,0.53276955602537,0.5633768979434941,0.6319431097443782
0.418040293040293,0.4620879120879121,0.42619047619047623,0.5952380952380952,0.5816849816849817,0.5371794871794872
0.6547049441786283,0.6283891547049442,0.6786283891547049,0.23285486443381181,0.2974481658692185,0.6036682615629985
0.6131607335490832,0.61957928802589,0.509007551240561,0.6152642934196333,0.6284250269687163,0.6626752966558793
0.674931129476584,0.6573002754820937,0.5239669421487604,0.6015610651974288,0.5923783287419652,0.620018365472911
0.5460526315789473,0.5512218045112782,0.4963345864661654,0.600187969924812,0.5760338345864662,0.6650375939849624
0.5766389658356417,0.6348107109879962,0.5558633425669437,0.2880886426592798,0.30932594644506006,0.6297322253000923
0.6512550319677954,0.6604309732417712,0.5235022495856027,0.6006985555292446,0.5938905991001658,0.669310916410135
0.6621431254695718,0.6517186326070623,0.6030240420736289,0.5416040570999249,0.5821750563486101,0.6862321562734786
0.4822857142857143,0.5024761904761905,0.406,0.5712380952380952,0.5003809523809524,0.6413333333333333
0.6849845201238389,0.6358359133126935,0.6656346749226006,0.28792569659442724,0.34752321981424145,0.8374613003095974
0.6451963483553109,0.6459933342993768,0.5339805825242719,0.569192870598464,0.5945515142732938,0.672801043327054
0.6005509641873279,0.6020661157024794,0.4618457300275482,0.5533516988062442,0.6150596877869605,0.595959595959596
0.5423529411764706,0.5161344537815126,0.6826050420168066,0.5921008403361344,0.5983193277310924,0.5452100840336135
0.6423276501111935,0.6245366938472943,0.6508524833209784,0.26612305411415865,0.3183839881393625,0.6434395848776872
0.6120917917034422,0.5904677846425419,0.5706720464002017,0.5982852099356953,0.5713024839238431,0.685033413188753
0.6142670726402785,0.6150935189212702,0.5521966072205307,0.6049586776859505,0.5476729012614179,0.6635058721183124
0.5817460317460317,0.46746031746031746,0.6278769841269841,0.546031746031746,0.5173611111111112,0.6343253968253968
0.6216628527841342,0.6147978642257819,0.5678871090770404,0.24408848207475212,0.34477498093058734,0.6674294431731502
0.55151024811219,0.5776159654800431,0.4525889967637541,0.5603559870550162,0.6166666666666667,0.6523193096008629
0.5913133309378369,0.5920768954365794,0.49065756378009345,0.5827344592166727,0.6228889687387711,0.6293568091987064
0.5694444444444444,0.5572420634920635,0.6416666666666666,0.603373015873016,0.5750000000000001,0.6347222222222222
0.524085637823372,0.5062444246208742,0.4861730597680642,0.30597680642283676,0.3238180196253345,0.656556645851918
0.6019417475728156,0.5973570658036678,0.5860302049622438,0.5593311758360302,0.5922330097087378,0.6503505933117584
0.5889239993518068,0.6144466050883164,0.475530708151029,0.6059795819154108,0.5821989953005995,0.6046831955922864
0.5100952380952382,0.5017142857142858,0.5052380952380953,0.5733333333333334,0.5602857142857143,0.6121904761904762
0.5694901315789473,0.5711348684210527,0.5526315789473685,0.28618421052631576,0.2997532894736842,0.6792763157894737
0.6362459546925565,0.6255016181229773,0.5977993527508091,0.6138511326860842,0.6273139158576051,0.657864077669903
0.6381345926800472,0.6309599491417673,0.6135682499318863,0.5959949141767323,0.5868676777767686,0.6274634456452639
0.5800344234079173,0.4843373493975904,0.6646299483648882,0.6335628227194491,0.6217728055077453,0.6478485370051635
0.5620888157894737,0.5513980263157895,0.5904605263157894,0.2689144736842105,0.328125,0.7047697368421053
0.5930026047833293,0.6415462941037178,0.4294340516220696,0.5677243665640539,0.6115912858157708,0.6733364906464598
0.6563223140495869,0.6556611570247934,0.5360330578512397,0.5746280991735537,0.6134297520661157,0.6474380165289257
0.5252747252747253,0.5604395604395604,0.3536263736263736,0.49912087912087916,0.47263736263736267,0.5507692307692308
0.5506379585326954,0.5502392344497608,0.43500797448165873,0.25199362041467305,0.31499202551834127,0.6889952153110048
0.5850759273089371,0.5875031117749564,0.5550784167289022,0.5894946477470748,0.6188698033358228,0.6772467015185462
0.6075364029909485,0.6045848091302638,0.4794864226682408,0.5605076741440378,0.5921881149153876,0.6432506887052343
0.5073149741824441,0.5553356282271944,0.5172977624784854,0.5685025817555938,0.5479345955249569,0.7168674698795181
0.580108359133127,0.5785603715170278,0.5506965944272446,0.2546439628482972,0.2894736842105263,0.5580495356037151
0.6733125288950531,0.6944059177068885,0.5236361534905224,0.5976652797041148,0.5940245030050855,0.651294498381877
0.6179063360881543,0.6591827364554637,0.43980716253443525,0.5949494949494949,0.5662075298438934,0.6238751147842057
0.5848872180451128,0.5850375939849625,0.5476691729323309,0.5643609022556391,0.5498496240601504,0.6828571428571428
0.5496411483253589,0.562200956937799,0.4940191387559809,0.25478468899521534,0.3062200956937799,0.6220095693779903
0.6287081984897519,0.6378101402373247,0.5051240560949299,0.5647249190938513,0.618190399137001,0.6658576051779935
0.5762505437146586,0.5514136581122228,0.4186167899086559,0.6060026098303609,0.6049151805132665,0.6337538060026099
0.6207482993197279,0.5725340136054422,0.5306972789115646,0.6198979591836735,0.6087585034013607,0.7198979591836735
0.567062818336163,0.5895585738539899,0.547113752122241,0.23599320882852295,0.28013582342954163,0.6765704584040747
0.6707350901525658,0.6974341192787795,0.5391816920943134,0.5223300970873785,0.6095700416088766,0.6925104022191402
0.6496834886583436,0.6441885000879198,0.46078776156145596,0.5555653244241251,0.5196500791278355,0.6483207314928785
0.5088607594936709,0.5239602169981916,0.46075949367088603,0.5452079566003616,0.5650994575045208,0.6023508137432187
0.5195488721804511,0.5556390977443609,0.5037593984962406,0.27894736842105267,0.3218045112781955,0.6488721804511278
0.5961656630207692,0.6021875384048174,0.41323583630330585,0.5384048175003072,0.6003441071648028,0.6158289295809266
0.6298701298701298,0.6152029788393425,0.4613114158568704,0.5829624920534011,0.5564435564435564,0.6471710108073745
0.5367992766726943,0.4800180831826401,0.5599457504520795,0.5701627486437613,0.5670886075949367,0.669620253164557
0.6052631578947367,0.5686677631578947,0.6833881578947368,0.34950657894736836,0.35773026315789475,0.6036184210526316
0.5876098012020341,0.6237864077669901,0.47006472491909385,0.5952380952380952,0.6146555709662506,0.6641239019879797
0.6230707955790104,0.6189385641740516,0.6021109230309668,0.5225530220053769,0.5265358956487105,0.6169471273523847
0.49335548172757476,0.5410299003322259,0.5155315614617941,0.5775747508305649,0.5632890365448505,0.6676079734219269
0.5675438596491228,0.5407894736842105,0.593859649122807,0.2956140350877193,0.36140350877192984,0.7728070175438597
0.601008215085885,0.6138287279063979,0.5245830221558376,0.5928553647000249,0.6260268857356236,0.6817276574558128
0.6138747616020344,0.6135171646535282,0.5032978385251112,0.5875715193897012,0.5768833439287984,0.5711220597584235
0.5714285714285714,0.5518973214285714,0.5261160714285714,0.5948660714285713,0.5728794642857142,0.6424107142857143
0.5848389630793401,0.631186174391202,0.4654359780047133,0.29850746268656714,0.35899450117831894,0.681068342498036
0.582589871424823,0.5908554185253214,0.4977040146943059,0.5469692993964839,0.5814090789818944,0.6671477302545263
0.6432966023875114,0.645684113865932,0.5110192837465565,0.6097337006427916,0.5808999081726355,0.6710743801652892
0.5287619047619048,0.5042857142857143,0.4936190476190476,0.5908571428571427,0.611904761904762,0.6314285714285715
0.5295163584637268,0.5881934566145093,0.47332859174964437,0.23968705547652913,0.28662873399715505,0.7411095305832147
0.6371031225400158,0.6769876672789293,0.47225137759118335,0.5864602466544214,0.6111912883757544,0.590921018105484
0.6403254664735452,0.6238391411774729,0.4447899804038511,0.6563005878844679,0.6484195279884127,0.6315924001022407
0.5345238095238096,0.5237244897959183,0.5529761904761905,0.5438775510204082,0.5314625850340137,0.6430272108843538
0.6837568058076224,0.6683303085299455,0.7323049001814882,0.2540834845735027,0.3411978221415608,0.6206896551724137
0.6451313535122787,0.6799685893774986,0.5212021701884637,0.5706739006282124,0.6066533409480297,0.6250713877784123
0.646971116980489,0.6853966090142286,0.44001874414245545,0.5961489307318735,0.5840930391070973,0.6440316946408793
0.5517857142857143,0.558685064935065,0.4948863636363636,0.5785714285714286,0.5833603896103895,0.6417207792207792
0.5578947368421052,0.5973684210526315,0.47412280701754383,0.2578947368421053,0.2868421052631579,0.5640350877192982
0.5533980582524273,0.6043389667985137,0.4506172839506173,0.5669423468776219,0.5683806784130409,0.6362219825002997
0.6083302028549962,0.6172051089406462,0.5426840721262208,0.6181442524417732,0.5962152516904582,0.6858564988730278
0.5579256360078277,0.5287671232876713,0.5524461839530332,0.559491193737769,0.5379647749510763,0.6219178082191781
0.5496664195700518,0.5656041512231282,0.43291326908821354,0.2535211267605634,0.3002223869532988,0.8005930318754633
0.598705501618123,0.615210355987055,0.44556634304207116,0.5666019417475727,0.5596116504854369,0.6696440129449839
0.6021370732114533,0.6124885215794307,0.43509474914433593,0.5343517822856666,0.5254612238083313,0.5659904833458553
0.5164502164502165,0.4758658008658009,0.624025974025974,0.5357142857142857,0.5505411255411256,0.612987012987013
0.5111751982696467,0.578226387887527,0.5025234318673395,0.25594808940158614,0.3237202595529921,0.6712328767123288
0.6556509833208861,0.6557754543191436,0.5151854617874035,0.6166293253671894,0.6582648742842917,0.6534727408513816
0.6204250295159386,0.6031792882442233,0.49806038117726426,0.5336481700118064,0.5608449991566875,0.5904031033901164
0.5503571428571428,0.5336607142857143,0.573392857142857,0.5766071428571429,0.5926785714285714,0.6230357142857142
0.6491228070175439,0.6015697137580794,0.5858725761772854,0.29732225300092335,0.3342566943674977,0.641735918744229
0.5835688828806685,0.6143541845889149,0.45250092171562,0.5770554258326165,0.6107287698168858,0.6421285486051371
0.6107954545454545,0.606275826446281,0.5622847796143251,0.5696453168044078,0.559271694214876,0.5883264462809917
0.5135111876075731,0.4926850258175559,0.47254733218588646,0.5791738382099828,0.5550774526678142,0.5929432013769363
0.6593301435406699,0.7014354066985646,0.6191387559808613,0.25550239234449756,0.30334928229665076,0.6421052631578947
0.6070621093230483,0.6178348184599015,0.5123021678414683,0.6220242053464556,0.6357893336879905,0.6636520813938025
0.6559569133624292,0.6462995635620764,0.48212461695607767,0.537840096573498,0.5210325935555763,0.6187204011514532
0.5342016806722689,0.5042016806722689,0.5992436974789916,0.5912605042016807,0.6124369747899159,0.6339495798319327
0.5817384370015949,0.5853269537480064,0.5769537480063796,0.2527910685805423,0.34210526315789475,0.6730462519936203
0.6200758843879032,0.6254882267604062,0.5449726593014173,0.6386563999553622,0.6152215154558642,0.6391027787077335
0.5776342975206612,0.618853305785124,0.45433884297520666,0.5741735537190082,0.5759297520661157,0.559194214876033
0.498886827458256,0.451113172541744,0.5946196660482375,0.6003710575139147,0.5874768089053803,0.5842300556586271
0.5751334858886346,0.547673531655225,0.5594965675057207,0.26315789473684215,0.2993897787948131,0.7406559877955758
0.5904330751609033,0.5859059670557434,0.5522526453583506,0.5565615795789244,0.5831242500272718,0.681684302389004
