x,y
1.0,0.5001917668115572
0.9999680511182109,0.5002077606597201
0.9999680511182109,0.5002397391637898
0.9999680511182109,0.5002477344286924
0.9999361022364217,0.5002637341559708
0.9999361022364217,0.5002797269864612
0.9999361022364217,0.5002957208395274
0.9999041533546326,0.5003117256814004
0.9998722044728434,0.5003117356481703
0.9998722044728434,0.5003837298541827
0.9998402555910543,0.5004077455667664
0.9998402555910543,0.5004237491405088
0.9997763578274761,0.500463792221085
0.9997124600638978,0.500479831099453
0.9997124600638978,0.5005118525864551
0.9996166134185304,0.5005839719693455
0.9995527156549521,0.5006000288013824
0.9994888178913738,0.5006160887167752
0.9994249201277955,0.5006481763039546
0.9993929712460063,0.5007123077169338
0.9992012779552716,0.5007204610951008
0.9991054313099041,0.5007365656824441
0.9989137380191694,0.50072868788136
0.9987859424920128,0.5007528431843665
0.9985623003194888,0.5007289447123472
0.9984345047923323,0.5007852060765335
0.9982428115015974,0.5007853570970637
0.9980511182108626,0.5007935362862502
0.9977635782747604,0.5007696748123918
0.9975399361022365,0.5008100088218782
0.9974760383386582,0.5008663008951776
0.9972523961661341,0.5009066837840006
0.9967731629392971,0.5008829951194451
0.996517571884984,0.5008832219938335
0.9962939297124601,0.500899511693652
0.9959744408945687,0.5009078492809512
0.995591054313099,0.5009404086356841
0.9953035143769968,0.5009406808277991
0.9949840255591055,0.5009651578033009
0.9946006389776357,0.5009332861326553
0.9943130990415335,0.5009496829024885
0.9939297124600639,0.5009581166164796
0.9935463258785943,0.5009262093071954
0.9932268370607029,0.5009991619931671
0.9927156549520767,0.5009350615850906
0.9922683706070288,0.5009354838709678
0.9915335463258786,0.5008715018882541
0.9908626198083067,0.5007831296119876
0.9904153354632588,0.5008320274003587
0.9900958466453674,0.5008484848484849
0.9894888178913738,0.5008652057896014
0.9889137380191694,0.5008413967185528
0.9882108626198083,0.5008501060608515
0.9873482428115016,0.5007210097376821
0.9865495207667732,0.5006891184148655
0.9860383386581469,0.5006894761603479
0.9853993610223643,0.5006817960455829
0.9845047923322684,0.5006498781478472
0.9838019169329073,0.5007073285744483
0.9828753993610224,0.5005939305182654
0.9822683706070288,0.500643207243002
0.9815654952076678,0.5006028807925438
0.9808306709265175,0.5006441512695488
0.9801277955271566,0.5005302572971562
0.9792012779552716,0.5005307595577548
0.9785623003194888,0.5005229270843546
0.9776996805111821,0.5004988306102088
0.9770607028753994,0.5005483084275824
0.9761341853035144,0.5004750360372167
0.9754952076677317,0.5005163680474731
0.9747284345047923,0.500475721784777
0.973961661341853,0.5005747126436781
0.9732268370607029,0.5005998258040131
0.9722044728434505,0.5005592841163311
0.971405750798722,0.5005844679695088
0.9705111821086262,0.500527269731422
0.9697444089456869,0.5005689595461517
0.9688498402555911,0.5004951312097706
0.9675718849840256,0.5003800145396867
0.9666773162939297,0.5003886417384689
0.9657188498402556,0.5003973115253452
0.9647603833865814,0.5003894145525046
0.9638658146964856,0.5004478800345034
0.9630031948881789,0.5005064510236953
0.9614376996805112,0.5004157243581215
0.9603833865814696,0.5004078507099932
0.9592012779552715,0.5004166944462964
0.9578274760383386,0.5003337783711616
0.9563897763578275,0.5001754415278451
0.9552076677316294,0.500184026499816
0.9543130990415335,0.500200951168866
0.9528753993610224,0.500167700821734
0.951629392971246,0.5000671546571754
0.9504153354632587,0.4999831927123601
0.9494888178913738,0.5001262137556165
0.9484025559105431,0.500176919577415
0.9473482428115017,0.5002530620508149
0.9460063897763579,0.5002787774342339
0.9448242811501597,0.5002875896603058
0.9440575079872204,0.500355594689786
0.9429073482428115,0.5005257445220813
0.9416613418530352,0.5005859474515532
0.9405111821086262,0.5005951773628541
0.9391693290734824,0.5006386566071155
0.9379552715654952,0.5006480218281036
0.9361022364217252,0.5004782727521181
0.9349201277955271,0.5005131187356754
0.9333546325878594,0.5004453885158284
0.9318849840255591,0.50038599440737
0.930702875399361,0.5004466586497165
0.9295527156549521,0.5004213893809876
0.9282428115015975,0.5005513059058645
0.9269009584664537,0.500552104899931
0.9259424920127796,0.500569967874538
0.9246964856230032,0.5005880521636861
0.9234185303514377,0.5005975371079204
0.922076677316294,0.500589724910674
0.9210223642172524,0.5006512564908564
0.9197124600638977,0.5007828265256419
0.9184025559105431,0.5007926691172627
0.9169009584664537,0.5008376670971345
0.9154632587859425,0.5008652484748903
0.9141214057507987,0.5009366738449148
0.9128753993610224,0.5010170085919692
0.9112779552715655,0.5010363968521642
0.9100319488817892,0.5010201927812566
0.908849840255591,0.5010921261229523
0.907444089456869,0.501076141415567
0.9059744408945687,0.5010778908679672
0.9046964856230032,0.5011414919033714
0.9034504792332269,0.5011341887006451
0.9018210862619809,0.5011718333865985
0.900447284345048,0.501253846017038
0.8992332268370608,0.5014788155222178
0.8980830670926517,0.5016597066067031
0.8968690095846645,0.5018502958685664
0.8957507987220448,0.5020053715308863
0.8946325878594249,0.5023320895522388
0.8931948881789138,0.5024171084553868
0.8922364217252396,0.5027091246197325
0.8910543130990415,0.5027943032269695
0.8898402555910543,0.5029615718000577
0.8888498402555911,0.5031923167356979
0.8875399361022365,0.5032699867751227
0.886517571884984,0.5035294971600704
0.8849520766773163,0.5037189256033024
0.883738019169329,0.5041188263167486
0.8823642172523962,0.5042541537337959
0.8810223642172524,0.5044451761606848
0.8799041533546326,0.5047282190374959
0.8787220447284345,0.5049199588779556
0.8777316293929712,0.5052412829189348
0.8759744408945687,0.5052984648274083
0.875111821086262,0.5055742183173982
0.8739297124600639,0.5058436274872402
0.8726837060702876,0.506123885934518
0.8711501597444089,0.5061911745595634
0.8701597444089457,0.5064242018556739
0.8688178913738019,0.5065663245347689
0.8675079872204473,0.5068032924575844
0.866517571884984,0.5071713072909849
0.8655271565495207,0.5075977590826479
0.8642172523961661,0.5078381676523045
0.8628115015974441,0.5082143058770394
0.8617571884984025,0.5086558044806517
0.8608945686900958,0.5090778560767792
0.8597124600638978,0.5093893158671866
0.8584664536741214,0.5097414300077779
0.8573162939297124,0.5100648178068391
0.8565495207667732,0.5104916409611943
0.855335463258786,0.5107600732600732
0.8542172523961661,0.5109599250864755
0.853258785942492,0.5111876734615752
0.852332268370607,0.5116216630868364
0.851182108626198,0.5120802660157227
0.8504472843450479,0.5124261266290643
0.8494249201277956,0.5128170508245733
0.8484664536741214,0.5132779281020488
0.8472204472843451,0.5135365428560362
0.8459744408945686,0.5139357944179186
0.845335463258786,0.514506280869599
0.8444728434504792,0.5148422282820413
0.8432907348242812,0.5152858035295955
0.8423961661341853,0.5158873018978674
0.8414696485623003,0.5162896459795351
0.8403514376996805,0.5167685023281401
0.8392651757188498,0.5171775638375367
0.8382747603833866,0.5174331466435277
0.8373482428115016,0.5179644268774704
0.8361980830670926,0.5184209483817296
0.8353674121405751,0.5190986698431607
0.8342172523961662,0.5195598535498249
0.8329073482428115,0.5199026802807913
0.8317252396166134,0.5201502527523028
0.8305111821086262,0.5205454763907245
0.8294888178913739,0.5208851617045182
0.8279872204472843,0.5211865258924082
0.8272204472843451,0.5217846922735884
0.8261980830670926,0.5223081739411444
0.8253354632587859,0.5229881566960218
0.8241214057507987,0.5236181312546941
0.823258785942492,0.5242619682203821
0.8223003194888179,0.5247405655568921
