RF:all,RF:TFBS,RF:Epi,DeepSEA,CADD
0.7313846834230339,0.7165949797463698,0.5793866021215488,0.7084415470135996,0.7470674711717229
0.7111661092093009,0.6669986296250636,0.7574946940801273,0.7061195868570074,0.664656136604074
0.518935992022055,0.5069313167853753,0.48649254572102957,0.5986710429054231,0.5953441320973212
0.25251205658658743,0.27042969502507375,0.2795159178472331,0.1529744527836595,0.15402555252469022
0.7490197532519154,0.7294477907110164,0.690421444347784,0.6987622279266106,0.7228433362510887
0.7362560320836418,0.7391704636133201,0.7185332813390735,0.6359947136491567,0.6549457113833455
0.4805363336090838,0.4372023104671604,0.45734009864666414,0.5376123594465879,0.5183025083297388
0.2935052426984512,0.23049983699178514,0.31138099468164476,0.16061983244995545,0.16541398884620728
0.7497817066891619,0.7213889702436049,0.6346713881844387,0.6626492839459122,0.6935728362534519
0.8103539454946759,0.812437875230027,0.6872295714225473,0.6682155718624923,0.6808415933962836
0.45613656184308976,0.44079548881786945,0.3965391750270951,0.6294435760029986,0.655142868172847
0.35502641212168473,0.2911678222156714,0.33313418440487735,0.17607902128100156,0.191853041360045
0.8209614986976732,0.8146363487647797,0.6654479163688605,0.7533596527720243,0.7806634299962641
0.7460254822813828,0.7525175257858574,0.723974724255357,0.6367095312953558,0.6492868869601263
0.43441120371835446,0.41740164932582713,0.472161384417484,0.5037416351667703,0.5187127045216156
0.2610000683419461,0.3830901101252071,0.2901409423553198,0.14193434682394807,0.14427531337279118
0.727880610894261,0.7158796470443943,0.6355461002648977,0.705902496205603,0.7190590726728037
0.6771651972872029,0.651334453839096,0.5929086724031578,0.6345314988179214,0.6288210068607072
0.49113200718102834,0.4785386897865823,0.4531638291663396,0.5942423118141685,0.5814773529347275
0.29274162460377606,0.29538714989289505,0.35399330887867075,0.1851702555436889,0.1667957381803936
0.7544933759784833,0.7450384580057463,0.6229505202961236,0.693463484402055,0.7078428308920008
0.8272961882142255,0.7882414148959768,0.7780012225603703,0.7324167297476392,0.712805922625211
0.4585580329066657,0.4648087897702993,0.41650189370808827,0.5006165684695714,0.47955310606355056
0.30533009044129455,0.28160530954152674,0.35730922713471397,0.2123058542092204,0.19446331623588073
0.7600410066108652,0.8051473521842909,0.6406869094660292,0.6950390930926652,0.7213714809566096
0.7888239393233203,0.7807930040700392,0.7612808470526051,0.6817185459026062,0.6695735742492919
0.46444734310271646,0.43816765144873215,0.3976156413238209,0.5183884630710438,0.5170468873998607
0.28114833850154003,0.29879760978875136,0.305031407390754,0.17534037234220903,0.17470182352086883
0.7648445644972913,0.7661795759562732,0.6364326996402678,0.6953898799678074,0.6528508303312637
0.700243971734801,0.6911098325922507,0.6375066178676042,0.7374776555482018,0.7438368654529959
0.5431319922795139,0.5251953836656265,0.5297733573352648,0.6170953405252873,0.5979596592655884
0.277231974386853,0.3033680230154855,0.3523010887543179,0.15232655917818338,0.15783006495162194
0.7059842401694943,0.7232403660716475,0.5940939188064356,0.7236924326519022,0.7030675816659554
0.7702793769445007,0.7302131797413026,0.705743264728266,0.7000566561282153,0.7092507812250486
0.5141699562109694,0.5557880257967283,0.45629233937550884,0.5614974685385332,0.5628127656391622
0.2581123247087678,0.4329942731805859,0.3398944269516927,0.1594334474253119,0.1566290926991014
0.729755350143358,0.7286695906398938,0.6642872785951629,0.6875811973232099,0.7139242327752341
0.6938603339001178,0.6986604110409009,0.6712672862162596,0.657565789824237,0.6566830861956331
0.437291841991827,0.42176368421862775,0.4829315860344615,0.5382080048237974,0.5265312545317277
0.244826753698569,0.28087641769054594,0.32794319815625195,0.16032904847445173,0.15751504708820718
0.7669814979465459,0.7084675234093533,0.663225045374098,0.6507464178350388,0.6577846765543696
0.8160201964249759,0.7906813693338925,0.7838654153586364,0.7175926742459274,0.7078865393955799
0.4868596169903735,0.5130828308742247,0.4458175851551134,0.5146811347149025,0.4979858508663654
0.3015159468563907,0.43294157760994456,0.28831970861810036,0.14709038373751512,0.13937650201601862
0.7491520890729559,0.6571188394760605,0.6932416786678146,0.700979231819739,0.7178280088131299
0.7183818797714339,0.7091796292403918,0.6584127228524943,0.6854745216469761,0.691756833176614
0.48190621183886656,0.4410188701114022,0.4157979023923445,0.5033020960751222,0.48778172238271666
0.2429387785786667,0.27448588198645973,0.35776054072037067,0.18135407819083074,0.19599518862373705
0.7375520194677334,0.7721803558262329,0.620387904540742,0.6985499974128961,0.7342729961194987
0.7556857752707289,0.7230674594835615,0.652566938866913,0.6566211471595496,0.657243236096092
0.4857336196936172,0.4883179679440274,0.4734478336469714,0.5103785220225221,0.5284853761498989
0.29024942781023444,0.28204366611521703,0.3323438547504279,0.17071633309680517,0.17168879621479816
0.7688467930649301,0.7044824123239737,0.661552597320588,0.6868539475380826,0.6574469344076352
0.7654136485220305,0.7165245845207429,0.6964217386037492,0.6587891972296323,0.6275892594450705
0.5044606853660766,0.482047377927776,0.4577859988932598,0.5341804579443674,0.506650837999639
0.29074304317148286,0.26439687497975056,0.3701361940421622,0.19448802627954437,0.18010532167752624
0.7415448453886693,0.6972776491226271,0.6417879870385368,0.6900502749911922,0.7144746893926293
0.7466401101740271,0.7880330010122152,0.641926018677864,0.6553236818094164,0.6558651179393353
0.4621147422411478,0.4517862547980054,0.46514141707508283,0.5443476181936086,0.5431875432776011
0.3939399668049162,0.3943126869143645,0.312455599926859,0.1716451401496203,0.16337204775874747
0.7013543434242773,0.7242540771801356,0.6196709370986617,0.7423894107648058,0.7003181201338331
0.703676663030538,0.696773475988724,0.6598401656590726,0.6837557604346315,0.6619105097277821
0.39485907286181965,0.40003769504549774,0.37883787132025026,0.5973435077197663,0.5736715626396852
0.20542176881158297,0.22704534669757306,0.2654903275331137,0.15079572216210857,0.14841609679666334
0.70328605052325,0.7253974368127099,0.6493055843222766,0.6710006529013781,0.7293928432509995
0.7473435521908709,0.7413351467390835,0.6597426660739576,0.6661074497992923,0.676446811754347
0.4545621633778595,0.45481933323036067,0.417969718644415,0.5117676118244796,0.49573476229907854
0.24141037104059448,0.24978813093393964,0.2526786333515211,0.17703788193952666,0.169998740335078
0.7168685149276793,0.7172412542675597,0.5371481969368975,0.75065224196788,0.7408180089796093
0.7297308068866075,0.6682489570708163,0.6486546288207751,0.6841307914607317,0.6435168543639532
0.4399131648385259,0.4450555046723169,0.454471950160828,0.5952709610562464,0.6151222737109865
0.2211503236345353,0.2282712545275225,0.2607727719091857,0.16573518656437614,0.16100455094446423
0.778404270875058,0.7773561142863931,0.6553354954276284,0.7366010085057241,0.7334688722102365
0.7663001901066618,0.7442156975772084,0.7491693915752096,0.663335003316791,0.6441216766233002
0.48909245700661563,0.4782446353785956,0.48082899370764626,0.5391469910116692,0.5669019857993762
0.24843416005609223,0.29668055991890346,0.3047277604009703,0.1340110260768268,0.13451278441323802
0.7198057358991071,0.695863921975041,0.6044997269883902,0.633714405932822,0.6647433446841604
0.7696538476089851,0.7926173341788736,0.6880326603177401,0.6537550149359612,0.6531182990931799
0.42719434135681744,0.4361537429497026,0.4284277180594732,0.6112464882474653,0.5846123187623316
0.3325986723666459,0.25866906025861486,0.38767962970649644,0.19407653125878171,0.1760628631182991
0.7082435496662878,0.7311349914963106,0.6420156420682483,0.7386951713695502,0.7079711439816516
0.7313668835918063,0.7372456953201327,0.6705459636564035,0.7100872782723847,0.6598432600396056
0.47293384588850745,0.47318472247174787,0.48298418900270534,0.6097038295393196,0.6223753526445412
0.3644378634976884,0.5029678658876875,0.337071143165326,0.1517136396533143,0.15055964006477052
0.7815999088308787,0.7616788532325678,0.6318923755447372,0.6831640845866507,0.6825278536800294
0.8311706242108985,0.7877792703703675,0.7292749345015876,0.662173025456255,0.7023467611532156
0.44527391948918704,0.4409315312422732,0.44081074568078044,0.6010768107246894,0.5602613857962696
0.33099448047536495,0.2978138501483824,0.40947259310200623,0.1958323875730347,0.17601218365962126
0.7152892556549708,0.7201747077461265,0.6018325955875453,0.7263333422233509,0.7205086992474357
0.7492883989663772,0.753005732657612,0.6638193010958596,0.6208449664929263,0.6376053708780384
0.4889189740776313,0.4784977125329464,0.44583836278312333,0.5229726321402767,0.5271432643532552
0.3014853668444542,0.3646764846713644,0.35252849607388126,0.1874259306627653,0.18049804265243335
0.8135961429295313,0.8059663282583573,0.579338631631563,0.7100969145510092,0.7131821897946118
0.6820816261418444,0.6521153377770829,0.6608219879840458,0.7049441261621325,0.687367286959351
0.47692849197498627,0.4641051712900146,0.478968572806718,0.5732441559408692,0.5669806343327632
0.23960158598552392,0.23917424107233032,0.2840355903126801,0.15399640879891935,0.14449136245115612
0.7898014965463138,0.7836438697989214,0.6604168680529919,0.6864967763546366,0.6992217885875559
0.7371474961443799,0.7203795264146478,0.6387997798740049,0.6012863354438205,0.6069894593122532
0.5533526431466742,0.5571827484460423,0.5097029930068938,0.6060362742199299,0.5672765897361016
0.26282832333948336,0.29919575147027233,0.30365025128663914,0.17646409436464244,0.17456700110213713
0.7696999446729783,0.7944370230654811,0.6574034430457374,0.7837645648221987,0.7665226341499324
0.790097013606085,0.7648676283824254,0.7468039996464537,0.7075506938615539,0.7048148063487075
0.44384729287234637,0.4181697764786055,0.4426066611088991,0.56947404672357,0.5300186994736308
0.25090007503777123,0.2559188097929834,0.4455953580269648,0.14806121745014506,0.15303593682348476
0.7287831627575543,0.7223494887543238,0.6425124314548643,0.7009880902784997,0.71384607242263
0.7796786988588363,0.7876651697754792,0.6987517567918821,0.6614364717542901,0.6490764349316591
0.4257163438074802,0.4058357066371385,0.44626860822465164,0.5238296188130418,0.559888099373975
0.32415389068064765,0.47547058543758774,0.45293141234094686,0.17771232073351476,0.17000816044159456
0.7641618782299907,0.777259652312929,0.6489844822565948,0.7048084561758763,0.7279230165240673
0.7725267734140666,0.7564182783999522,0.7869386947019745,0.7141280704321457,0.7110248999549736
0.48034176177087484,0.4466848495093666,0.514240146874174,0.548645076454588,0.5269174891666646
0.22280949705101588,0.3415419889503329,0.2951556688587578,0.13177581854151363,0.12709258791433758
0.650726131144034,0.6228762348391492,0.631779084883744,0.6948953495193737,0.7236635558246562
0.708225784385699,0.7437079169141501,0.6503239717778216,0.69005933659539,0.6482773397059894
0.5422159787844724,0.5107697913249422,0.4950468737451514,0.5340333970789497,0.5409289428443735
0.2155681279940093,0.23264383041358716,0.2680146043651903,0.15257913011774546,0.1510119859169488
0.7656745611832058,0.7336414168814004,0.6229316344673114,0.651551266367325,0.7067974683456089
0.8355037534337185,0.80805729759719,0.6832127457148651,0.6987879029305589,0.6720446093843142
0.47647364857587293,0.47151514616246615,0.49487922062455536,0.5939899971678009,0.5702093193157305
