RF:all,RF:TFBS,RF:Epi,DeepSEA,CADD
0.6810358260547673,0.6475627011081283,0.6157716730933225,0.6646451740776368,0.6979728730218174
0.7448678418601186,0.7386837687770206,0.5828985398416008,0.679435092841569,0.6431135039312545
0.44344460180582934,0.4091980153544084,0.44413101988889536,0.4780601526170245,0.43631493132228827
0.2433505834067063,0.24098267043421695,0.2699101977128528,0.19759566787338012,0.19636371134917324
0.6217758040775757,0.5908188447652256,0.6200471382077885,0.6356666508395492,0.6550805363878658
0.5619022661336184,0.6445017331972868,0.5419670776886076,0.5545135879309315,0.5226821307027667
0.5373682561257194,0.5033796946754907,0.612034582777887,0.6234953119208202,0.5717270272015686
0.31463799608211857,0.30828442473055545,0.3428871792327602,0.23660088501307114,0.19522371529764082
0.6150958558825212,0.5863539677793861,0.5813712728714374,0.5902953001706728,0.6171669344742208
0.6728182449530016,0.6391902479844779,0.6044736409586033,0.6511645513547137,0.6224446275902006
0.47231521268247717,0.47338902402151484,0.5130076533481844,0.5750701849832357,0.4767259696903
0.26295314727765484,0.29807064855909204,0.30925401929557056,0.16823675669447552,0.17289929762812406
0.6774491414469239,0.6334614329168965,0.6128007309439718,0.636179512056953,0.6875453762418733
0.6869265353125613,0.6786682568710473,0.6024730900808044,0.6142602515019847,0.6112360846873309
0.4874387449238044,0.5038732867956407,0.493205190568868,0.5416444890525471,0.49807215126185705
0.2768067334783533,0.3687942029594994,0.33928231492416344,0.2023219209097572,0.194550558274158
0.5707232572457925,0.5733739165607117,0.5095997630175695,0.6459266899271207,0.6296498849512357
0.569837812727687,0.5757147318107293,0.5225449213161993,0.5667163856486002,0.5146814700631733
0.4853389918707269,0.47414713184856405,0.5062147160974739,0.5903573638605764,0.5490207401447778
0.2743846404522253,0.30411076801188947,0.31443254805027276,0.1922306746214109,0.205424502130953
0.6531400828665325,0.6406068092130051,0.5957137202321262,0.6794603669445828,0.6957968705983272
0.6888806096744302,0.7044151325955917,0.6374195089376751,0.6517064501497205,0.5893862046338461
0.4830463001316823,0.5191786313428861,0.43690248773746165,0.516195569961376,0.456193569263618
0.4378506708722223,0.38595829014410266,0.40047637600391384,0.21578888644045682,0.2252524161804926
