RF:all,RF:TFBS,RF:Epi,DeepSEA,CADD
0.7236075625958098,0.7339294839039345,0.6938681655595299,0.6054164537557486,0.6430761369443025
0.7825265643447461,0.7373671782762692,0.7727863046044864,0.6704840613931522,0.7318772136953954
0.5497171145685997,0.528076379066478,0.5785714285714285,0.6179632248939179,0.6584865629420085
0.7502799552071668,0.6427771556550952,0.7788353863381859,0.2866741321388578,0.3729003359462486
0.7281553398058253,0.7477838750527649,0.6372414520894891,0.6177712114816378,0.6479527226677924
0.7332415059687787,0.6725780532598714,0.7715220385674931,0.6596648301193756,0.6527203856749311
0.5352631578947369,0.5370676691729324,0.5509774436090226,0.6270676691729324,0.6473684210526316
0.813840155945419,0.760233918128655,0.8138401559454191,0.3079922027290448,0.347953216374269
0.7062116108579354,0.7153754705765801,0.641123439667129,0.6148206855557756,0.5929760253616009
0.7723415977961432,0.691404958677686,0.7378512396694215,0.6598347107438017,0.7138292011019284
0.6012605042016806,0.6044537815126051,0.6340336134453781,0.5840336134453781,0.5964705882352942
0.8296650717703349,0.7339712918660288,0.7789473684210526,0.29569377990430623,0.43827751196172243
0.7205339805825243,0.7550485436893204,0.6463592233009708,0.6573786407766989,0.6456796116504855
0.7859874182804983,0.7079067472554583,0.7675465646971753,0.6099666954483779,0.6525841865054891
0.5311355311355311,0.5555860805860805,0.563003663003663,0.5992673992673994,0.6163003663003663
0.8320433436532507,0.7403250773993808,0.7561919504643964,0.2886996904024767,0.4164086687306501
0.7003944174757282,0.7239583333333334,0.6380461165048544,0.5896035598705501,0.6226739482200647
0.7360841030627128,0.7056392805055907,0.7124453087019932,0.6588478366553233,0.656781720952844
0.5128720238095238,0.5295386904761904,0.5438244047619047,0.595982142857143,0.6222470238095239
0.8217477656405163,0.7398212512413109,0.7959285004965244,0.2740814299900695,0.3406156901688183
0.6987923277291025,0.7006275159838977,0.6500118399242245,0.6484726497750415,0.6433814823585129
0.7301544149630275,0.6805132666376685,0.7153653762505437,0.6197259678120922,0.6406046107003045
0.5557299843014128,0.5416797488226059,0.6009419152276294,0.5857142857142857,0.6059654631083203
0.7454769736842104,0.7249177631578948,0.6883223684210527,0.2738486842105263,0.3248355263157895
0.7330097087378642,0.7468624200805114,0.6446838740232063,0.5877338385034335,0.6513734312100403
0.7277736038066617,0.6992862509391434,0.7325319308790383,0.6003005259203607,0.6667918858001503
0.5621428571428572,0.5889610389610389,0.5561038961038961,0.624025974025974,0.6318181818181818
0.7244019138755982,0.6435406698564593,0.7014354066985645,0.2889952153110048,0.3478468899521531
0.7219140083217752,0.7111650485436892,0.6621590383726306,0.6280628756356913,0.6456888580674989
0.7925249784137165,0.7087085234982115,0.764709510299741,0.684470210928827,0.7152460836314296
0.5774258760107818,0.578099730458221,0.5720350404312669,0.6157681940700809,0.6305256064690027
0.7213345864661654,0.6494360902255639,0.6776315789473684,0.27443609022556387,0.368421052631579
0.7212352819665359,0.7534600289196447,0.6429973146044206,0.6282792811402603,0.631739310059905
0.7376986649713922,0.7487603305785124,0.7505403687221869,0.6493324856961221,0.6575969485060394
0.6019917582417582,0.6006181318681318,0.6137362637362638,0.6142857142857143,0.6282280219780221
0.7978947368421052,0.7273684210526316,0.8063157894736842,0.3136842105263158,0.43368421052631584
0.6960374802438474,0.7122939715511403,0.6827726349062994,0.629148792052382,0.6343982840370287
0.7815011887241028,0.7128948262198572,0.7484999433940904,0.6738367485565493,0.7015736442884639
0.5273809523809524,0.5492296918767507,0.5700280112044818,0.6165266106442577,0.648389355742297
0.77834008097166,0.6831983805668016,0.7100202429149798,0.2459514170040486,0.2702429149797571
0.6936126724578435,0.7316811446090956,0.580020439448135,0.5904956566172713,0.6221768012263669
0.7349058769513316,0.6830808080808081,0.7160812672176309,0.598255280073462,0.6483011937557392
0.5176829268292682,0.5412020905923345,0.5206445993031359,0.6871080139372823,0.6992160278745644
