RF:all,RF:TFBS,RF:Epi,DeepSEA,CADD
0.6458086668245324,0.6527942221169785,0.53344778593417,0.6066777172626096,0.6576485910490173
0.6870167955211943,0.678574602328268,0.5738469741402292,0.6268550608726562,0.6496489824935573
0.5508710801393728,0.5478222996515679,0.4747386759581882,0.5923344947735192,0.6020034843205575
0.5206766917293233,0.5535714285714286,0.48449248120300753,0.24060150375939848,0.3120300751879699
0.6242220562608912,0.7289644012944984,0.4660816529748568,0.6030619865571322,0.6022529250684591
0.6778682547399125,0.6565994166261546,0.6222046669907632,0.579606222654351,0.6051288283908605
0.4686195826645265,0.45682182985553776,0.38820224719101126,0.6006420545746388,0.5882022471910112
0.5570175438596491,0.5151821862348178,0.5215924426450742,0.2591093117408907,0.26450742240215924
0.7009827137106323,0.7394032678190859,0.6020009471939379,0.6047833293866919,0.630712763438314
0.660680228862047,0.6643356643356643,0.5038143674507312,0.6168679805043441,0.5658508158508159
0.5951909476661952,0.6132248939179633,0.509052333804809,0.582036775106082,0.5935643564356435
0.6174089068825911,0.6148785425101214,0.6123481781376519,0.30364372469635625,0.3340080971659919
0.7222874213165476,0.7625626800384082,0.5803904833031046,0.5963938973647712,0.6183185746292543
0.7204234122042342,0.6972149892448771,0.5307370089437338,0.6214196762141968,0.6057964451488737
0.4807228915662651,0.46970740103270225,0.45309810671256456,0.5987951807228915,0.6040447504302926
0.7065390749601277,0.6698564593301435,0.7220893141945773,0.36682615629984044,0.41307814992025516
0.6608967807869187,0.6920030659172203,0.5032575370464998,0.5848237097598364,0.5655339805825242
0.7216759075217073,0.7248666178470552,0.6798828329323149,0.6208808452767026,0.627000732294173
0.5825301204819278,0.5975903614457831,0.631067125645439,0.6010327022375216,0.6023235800344234
0.7003508771929825,0.6726315789473685,0.6722807017543859,0.287719298245614,0.33543859649122804
0.6488454473891366,0.6651797428496458,0.5226974547362897,0.6096824980320126,0.6111256887955917
0.5977961432506887,0.6065197428833793,0.5070400979491889,0.5397408427711459,0.5113253749617387
0.5697934595524956,0.5500860585197934,0.5564543889845095,0.6301204819277109,0.6492254733218589
0.6024561403508772,0.5964912280701754,0.5164912280701754,0.28350877192982454,0.3235087719298245
0.612848316731812,0.6396419114865717,0.5064935064935066,0.600806960030261,0.6005547850208044
0.6338279489105935,0.6557569496619083,0.4557193839218633,0.6181442524417732,0.6141059353869271
0.5603896103896103,0.5351576994434137,0.5371057513914657,0.6222634508348794,0.6834879406307978
0.6100815418828762,0.6619718309859155,0.5077835433654558,0.24610822831727205,0.3172720533728688
0.5864796835670621,0.6151264533141556,0.5055735346997483,0.569459427064605,0.5874385712573414
0.6453659976387249,0.6605175127902401,0.5824478551751279,0.694116489571035,0.6697166469893743
0.5487012987012987,0.5171614100185529,0.512430426716141,0.6267161410018552,0.637847866419295
0.5922905856189771,0.5722757598220904,0.5900667160859896,0.29058561897701995,0.34321719792438843
0.6640083217753121,0.6456310679611651,0.6678802588996764,0.5815996301433194,0.6148867313915858
0.6936679630529898,0.6452965483714146,0.7084346135148274,0.5901798736023335,0.6579970831307729
0.5496598639455782,0.5489795918367347,0.6024659863945577,0.5680272108843538,0.5625850340136055
0.6616541353383458,0.6459330143540669,0.631578947368421,0.2611073137388927,0.30553656869446344
0.6649118009025023,0.6863120470395186,0.5244769588404211,0.621632708874607,0.5804731300423902
0.638372359963269,0.5938934802571166,0.5587121212121212,0.6485307621671258,0.6285009182736456
0.5519548872180451,0.5454135338345865,0.6058646616541354,0.588421052631579,0.5931578947368421
0.6259649122807017,0.6814035087719298,0.6256140350877193,0.2708771929824561,0.31719298245614036
0.6094439541041483,0.6222969991173875,0.49056707855251547,0.5634377758164166,0.5860547219770521
0.6839978203614567,0.6310507674144038,0.6062573789846518,0.6621560257923894,0.6523476523476525
0.48909774436090225,0.562312030075188,0.4802631578947368,0.5712406015037594,0.5849624060150377
0.5730490018148819,0.542649727767695,0.5263157894736842,0.22686025408348454,0.27313974591651546
0.6373431210040257,0.6317191569973952,0.548898887047123,0.5486620885626331,0.5813994790433341
0.656466383739111,0.6166517757426849,0.5920817511726603,0.5490283672101854,0.5594147866875139
0.5082181259600614,0.5168970814132106,0.5205837173579109,0.5623655913978496,0.558141321044547
0.6587171052631579,0.649671052631579,0.6681743421052632,0.2763157894736842,0.28125
0.5948759439050701,0.6560949298813378,0.4608953613807983,0.6057173678532902,0.6375404530744336
0.6639118457300276,0.5993854630218266,0.5821148548421277,0.5643144734053824,0.5771349862258952
0.5313025210084034,0.5576680672268908,0.5478991596638656,0.5699579831932773,0.5808823529411764
0.6394395078605605,0.6578947368421053,0.6038961038961039,0.25700615174299385,0.2829801777170198
0.5913146155864603,0.6143400682235635,0.520139071109945,0.6313303594856993,0.6702309105221727
0.6618164234218393,0.6252417794970987,0.4562159310708634,0.5811499912080184,0.6104272903112362
0.4383363471971067,0.4580470162748644,0.4810126582278481,0.6224231464737793,0.5745931283905967
0.5952950558213717,0.6236044657097288,0.5925039872408293,0.28309409888357256,0.31618819776714513
0.5827063106796115,0.6263956310679611,0.5146844660194174,0.5782766990291262,0.5955097087378641
0.6851441241685144,0.6843378351138883,0.5266075388026608,0.557246522878452,0.6169623059866963
0.5237244897959183,0.5281462585034014,0.5143707482993197,0.572108843537415,0.600765306122449
0.5907305577376276,0.6084053417124902,0.5644147682639435,0.24351924587588372,0.26001571091908876
0.6190291262135923,0.6499029126213592,0.5319741100323625,0.6049190938511326,0.62
