x,y
1.0,0.5020692310160084
0.9997763578274761,0.5021099754504758
0.9997763578274761,0.5022872827081427
0.9997763578274761,0.502351789125584
0.9995527156549521,0.5024087872559095
0.9995527156549521,0.5025621255200553
0.9993290734824282,0.5026192312636586
0.9987539936102237,0.5026288286839778
0.9987539936102237,0.5027339101347656
0.9987539936102237,0.5029037499396728
0.9987539936102237,0.5030089463860462
0.9987539936102237,0.5032518754628288
0.9987539936102237,0.5034788210661942
0.9985303514376996,0.5035607256791158
0.9985303514376996,0.5036743376522916
0.9985303514376996,0.5038042426977883
0.9981150159744409,0.5038383382253331
0.9978274760383387,0.5038800961553974
0.9968690095846645,0.5038024962459432
0.9966134185303515,0.5039581246566933
0.9961341853035144,0.5040659607145744
0.9958785942492013,0.5041893115942029
0.9952076677316294,0.5042492917847026
0.9947284345047923,0.5043820570558408
0.9940894568690096,0.5044748532702098
0.9929392971246006,0.5044227679223541
0.9924600638977635,0.5044413049479547
0.9920127795527156,0.5046564922716856
0.9918849840255591,0.5048458436321062
0.991629392971246,0.5049620928643478
0.9913418530351438,0.5051937479648323
0.9904153354632588,0.5053139466649279
0.9900958466453674,0.5055299990212391
0.9896485623003195,0.5056893314831442
0.9896166134185304,0.5059621038876184
0.9883067092651757,0.5058790822417374
0.9878594249201278,0.5061136300394481
0.9876677316293929,0.5064050060610031
0.9869968051118211,0.5065921091469614
0.9861980830670927,0.5067222614376939
0.9852396166134185,0.5067871815940838
0.9844728434504793,0.5068342187936905
0.9838977635782747,0.5070802871632747
0.983258785942492,0.5073106404022089
0.9826198083067093,0.5075415030199016
0.9813738019169329,0.5075847709696609
0.9805750798722045,0.5078850258973043
0.9800319488817891,0.5081081976445645
0.9790415335463258,0.5082935244161358
0.9785942492012779,0.5084576949253831
0.9779233226837061,0.5087002044174104
0.977188498402556,0.5088676671214188
0.9760383386581469,0.5089546022490629
0.974888178913738,0.5091267060433143
0.9740575079872205,0.5092877188293465
0.9733546325878594,0.5093797023909046
0.9723642172523962,0.5094832348460753
0.9710862619808307,0.5094617924607365
0.969297124600639,0.5093512860116849
0.9684984025559106,0.509504680908281
0.9676357827476039,0.5096676482961716
0.9662939297124601,0.5097242820547391
0.9649840255591055,0.5099184576165313
0.9644089456869009,0.5102347830496442
0.9637699680511183,0.5104748367008495
0.9631948881789137,0.5107060577313999
0.962108626198083,0.510753052917232
0.9609904153354633,0.5107745079726265
0.9595846645367412,0.5107298326758264
0.9585623003194889,0.5108545742452878
0.9572843450479234,0.5109913535822092
0.95555910543131,0.5110029044934222
0.9549520766773163,0.5111935831437807
0.9536421725239617,0.5112705971018464
0.9525239616613419,0.5113893653516295
0.9516932907348242,0.5115927592484457
0.9499361022364218,0.511544284632854
0.9484025559105431,0.5115016800206772
0.9474121405750798,0.5116816785726611
0.9461661341853035,0.5119097006153633
0.9445367412140575,0.5119130073417371
0.9437380191693291,0.5121363431464336
0.9427476038338658,0.5123539319014464
0.9414696485623003,0.5123978438532429
0.9398402555910543,0.5123930953998362
0.937923322683706,0.5121598046057223
0.9362619808306709,0.5122893503950773
0.9349520766773163,0.5124774530234839
0.9325878594249202,0.5122130974942093
0.9306070287539936,0.5121856866537717
0.9294568690095847,0.5122462275280404
0.9281150159744409,0.5123637518078239
0.9266134185303514,0.5123028279723738
0.9246964856230032,0.5122564202403497
0.9228115015974441,0.512127659574468
0.9212140575079872,0.5122583854462763
0.9194888178913738,0.5121725512528473
0.9181789137380192,0.5122816399286988
0.9169329073482428,0.5123902020995501
0.9154952076677316,0.5124467970957474
0.91444089456869,0.5125532753124888
0.9124281150159744,0.5124988784208165
0.9109904153354632,0.5125651626820061
0.9098722044728434,0.512645581696758
0.9088178913738019,0.5127530327883627
0.9066134185303515,0.512451467268623
0.904408945686901,0.5122970845322764
0.9023642172523961,0.5121955642601962
0.9006389776357827,0.5120613238392793
0.8997124600638977,0.5123348979369065
0.8985623003194888,0.5126966476475199
0.8959744408945687,0.5124906343085835
0.8949201277955272,0.5127214819153609
0.8927795527156549,0.512846865364851
0.8906070287539936,0.5127752331549031
0.888817891373802,0.5128677826119018
0.8863258785942492,0.5128574861812064
0.8840894568690096,0.5128148106966143
0.8825878594249201,0.5129038247307836
0.8810862619808306,0.5130408899802805
0.8789776357827476,0.5130251552389654
0.8774760383386582,0.5131726457399103
0.8761341853035144,0.5133662810288667
0.8739297124600639,0.5134009009009008
0.8728115015974441,0.513708160962768
0.8714696485623004,0.5137879073271803
0.8697124600638978,0.5138262330357312
0.8673162939297124,0.5137585162755488
0.8643769968051118,0.5133483862398724
0.8622364217252396,0.5136071251855517
0.8600638977635783,0.5135836385836385
0.8584984025559106,0.5136090829160136
0.8563897763578274,0.5137419503219871
0.8542811501597444,0.5138459173280551
0.8519808306709266,0.5138645341555063
0.8495846645367412,0.513795501970786
0.8475399361022364,0.513789897737837
0.8452715654952077,0.5137281553398059
0.8427476038338658,0.5135903426791277
0.8403194888178914,0.5136106229252099
0.8388498402555911,0.5137959375366913
0.836741214057508,0.5138719930934348
0.8347603833865814,0.5140271493212669
0.8320447284345048,0.5139220522940305
0.830926517571885,0.5141953341241597
0.8286581469648562,0.5141231738983925
0.8265495207667731,0.5142215420087058
0.8238658146964857,0.5142179149716838
0.8211821086261981,0.514090845450727
0.8187859424920128,0.5142260925398291
0.8168690095846646,0.5144363292489085
0.8159105431309904,0.5150555633987456
0.815111821086262,0.5154245540313945
0.8131948881789137,0.5155246794806878
0.8105750798722045,0.515618331470379
0.8077955271565496,0.5155896327412876
0.8054632587859425,0.5156678257312334
0.803258785942492,0.5159026552304347
0.8018530351437699,0.5162391755970134
